Compound,Label,SB_con,SB_pre,MB_con,MB_pre,SO_con,SO_pre,MO_con,MO_pre,Consensus_con,Consensus_pre,Receptor
ZINC04721213,0,0.590910467265889,1,0.3065812406181237,0,0.0691642484231988,0,0.0393584151217739,0,0.2515035928572463,0,PI3Kg_protein_receptor.pdbqt
ZINC04722333,0,0.370369573532224,0,0.3100040043551054,0,0.1761713131159221,0,0.1117639040348963,0,0.24207719875953693,0,ADRB2_protein_receptor.pdbqt
ZINC04725790,0,0.0955440810862497,0,0.4239683976850617,0,0.0182583374001374,0,0.0500636132315521,0,0.14695860735075023,0,JNK2_protein_receptor.pdbqt
ZINC04725818,0,0.5222491698395312,1,0.4361795774647888,0,0.0464580833397145,0,0.0397900763358778,0,0.26116922674497806,0,ACE_protein_receptor.pdbqt
ZINC04726389,0,0.3586616306495826,0,0.1697477189092125,0,0.1646038845982791,0,0.0407260996001454,0,0.18343483343930492,0,P38-alpha_protein_receptor.pdbqt
ZINC04728986,0,0.603174603174603,1,0.3734311281313183,0,0.0056676124985942,0,0.0341921119592875,0,0.2541163639409508,0,PNP_protein_receptor.pdbqt
ZINC04729037,0,0.502257442468286,1,0.4971552478714092,0,0.2052503884841534,0,0.1961741185023627,0,0.3502092993315528,0,HSP90_protein_receptor.pdbqt
ZINC04729269,0,0.3866816472238158,0,0.3891970972627322,0,0.1015746489964527,0,0.0703562340966921,0,0.23695240689492322,0,P38-alpha_protein_receptor.pdbqt
ZINC04729530,0,0.454059890355071,0,0.4416297069517377,0,0.105074798033123,0,0.1055298073427844,0,0.27657355067067907,0,P38-alpha_protein_receptor.pdbqt
ZINC04729537,0,0.6413264167782241,1,0.3760269953051644,0,0.1782117495372571,0,0.1174709196655761,0,0.3282590203215554,0,HSP90_protein_receptor.pdbqt
ZINC04730228,0,0.6462460954930835,1,0.4006748826291079,0,0.1331338771588696,0,0.1543711377680843,0,0.3336064982622863,0,PNP_protein_receptor.pdbqt
ZINC04732075,0,0.7034590743928095,1,0.2624496657513808,0,0.0652926698470166,0,0.057624500181752,0,0.27220647754323973,0,CATL_protein_receptor.pdbqt
ZINC04732462,0,0.6678045515394914,1,0.340013839049442,0,0.147366817928407,0,0.153392705682782,0,0.3271444785500306,0,JAK3_protein_receptor.pdbqt
ZINC04734061,0,0.7765586154140371,1,0.3239774209618979,0,0.0293033086826397,0,0.0295377438507209,0,0.28984427222732395,0,Thrombin_protein_receptor.pdbqt
ZINC04734143,0,0.8060599541021226,1,0.4997065727699529,0,0.0851395174619999,0,0.1065885132679025,0,0.3743736394004945,0,ADRB2_protein_receptor.pdbqt
ZINC04735495,0,0.4623254924459743,0,0.4385830683395339,0,0.15543220922162,0,0.1487913486005089,0,0.3012830296519093,0,P38-alpha_protein_receptor.pdbqt
ZINC04735748,0,0.7257059985975648,1,0.3996798975672216,0,0.1602687268890885,0,0.1194656488549618,0,0.3512800679772092,0,PPARG_protein_receptor.pdbqt
ZINC04736710,0,0.3120832536495187,0,0.2764834271008404,0,0.0657560391087802,0,0.02710983884648,0,0.17035813967640484,0,DHFR_protein_receptor.pdbqt
ZINC04737119,0,0.5879141385165482,1,0.4233799784445596,0,0.0099200737326232,0,0.0635814249363867,0,0.27119890390752943,0,PNP_protein_receptor.pdbqt
ZINC04737346,0,0.2938253012048193,0,0.2646031871396612,0,0.0109669000235175,0,0.0101235914213013,0,0.14487974494732483,0,HDAC2_protein_receptor.pdbqt
ZINC04738332,0,0.7227696500286862,1,0.491849243609807,0,0.1539472044880883,0,0.1572155579789168,0,0.38144541402637455,0,HSP90_protein_receptor.pdbqt
ZINC04738896,0,0.6743210938994071,1,0.3992944789005769,0,0.0898124585517562,0,0.1180116321337695,0,0.3203599158713774,0,TS_protein_receptor.pdbqt
ZINC04739796,0,0.3632067229958796,0,0.3552323490812862,0,0.089840962211063,0,0.038189143341815,0,0.21161729440751093,0,P38-alpha_protein_receptor.pdbqt
ZINC04739826,0,0.7420658825779308,1,0.6081279342723005,1,0.2512343350796185,0,0.2582182236762389,0,0.46491159390152215,0,ERBB2_protein_receptor.pdbqt
ZINC04740047,0,0.4543124880474277,0,0.1679142513085955,0,0.0731642629097081,0,0.0483460559796437,0,0.18593426456134374,0,ACHE_protein_receptor.pdbqt
ZINC04740311,0,0.5787237695370224,1,0.3621178970144936,0,0.0795007684263812,0,0.1156243883343119,0,0.2839917058280522,0,P38-alpha_protein_receptor.pdbqt
ZINC04742127,0,0.6751512543681218,1,0.4376467136150234,0,0.1381139636984092,0,0.1075517993456924,0,0.3396159327568117,0,ACE_protein_receptor.pdbqt
ZINC04743266,0,0.4079412889653854,0,0.4967723004694836,0,0.0675196263628984,0,0.0641857506361323,0,0.2591047416084749,0,JAK3_protein_receptor.pdbqt
ZINC04743451,0,0.6262358959648118,1,0.5933427668816638,1,0.0827219814051565,0,0.1067021083242457,0,0.3522506881439694,0,ERBB2_protein_receptor.pdbqt
ZINC04744646,0,0.5780885446548096,1,0.334937788655811,0,0.0909703895338741,0,0.1155216284987277,0,0.2798795878358056,0,TS_protein_receptor.pdbqt
ZINC04746011,0,0.2835436986039396,0,0.3492825352610222,0,0.1503743986610966,0,0.0766539440203562,0,0.21496364413660363,0,PI3Kg_protein_receptor.pdbqt
ZINC04747621,0,0.7894960795563206,1,0.4465263551002987,0,0.3571659220270795,0,0.2156215921483097,0,0.4522024872080021,0,PI3Kg_protein_receptor.pdbqt
ZINC04748165,0,0.7165065021992734,1,0.5120715962441312,1,0.2410875396007622,0,0.1900521022658427,0,0.41492943507750235,0,PNP_protein_receptor.pdbqt
ZINC04748249,0,0.7151725951424747,1,0.4161574327330158,0,0.1882424632426456,0,0.148241548527808,0,0.366953509911486,0,DHFR_protein_receptor.pdbqt
ZINC04750850,0,0.668753585771658,1,0.5359448356807514,1,0.1875507246688617,0,0.2204289349327518,0,0.4031695202635057,0,PI3Kg_protein_receptor.pdbqt
ZINC04752661,0,0.6744278702110025,1,0.423562678596685,0,0.0755146721673639,0,0.0809796437659033,0,0.3136212161852387,0,ADRB2_protein_receptor.pdbqt
ZINC04753508,0,0.3079580225664564,0,0.2922648948117559,0,0.0229391150252111,0,0.0363322428207924,0,0.16487356880605394,0,ACHE_protein_receptor.pdbqt
ZINC04754278,0,0.5230485433798687,1,0.3322371542607768,0,0.0501161103581198,0,0.0286804798255179,0,0.23352057195607082,0,JAK3_protein_receptor.pdbqt
ZINC04754514,0,0.4843580671893924,0,0.5389686281530994,1,0.1195923807448355,0,0.111654852780807,0,0.3136434822170336,0,HSP90_protein_receptor.pdbqt
ZINC04754582,0,0.2598313890482565,0,0.2259255364025964,0,0.0369909960147217,0,0.0401172300981461,0,0.14071628789093016,0,Thrombin_protein_receptor.pdbqt
ZINC04755248,0,0.4843540829986614,0,0.3927060951534699,0,0.0596476657500648,0,0.0765407620369452,0,0.2533121514847853,0,PPARG_protein_receptor.pdbqt
ZINC04756467,0,0.4553706891056288,0,0.3571436334328848,0,0.1464320223547534,0,0.0986959287531806,0,0.2644105684116119,0,HSP90_protein_receptor.pdbqt
ZINC04756694,0,0.5160809906291833,1,0.3622154198221153,0,0.0438271213126668,0,0.086836604870956,0,0.25224003415873036,0,PI3Kg_protein_receptor.pdbqt
ZINC04757689,0,0.4384346911455346,0,0.3705673557473875,0,0.0850227341556583,0,0.0959287531806615,0,0.24748838355731048,0,DHFR_protein_receptor.pdbqt
ZINC04764333,0,0.57248517881048,1,0.386294535859765,0,0.0034544933961762,0,0.0072519083969465,0,0.24237152911584192,0,PNP_protein_receptor.pdbqt
ZINC04767508,0,0.5571173583221778,1,0.2943655581423628,0,0.0240771346692827,0,0.0587286441294074,0,0.2335721738158077,0,HDAC2_protein_receptor.pdbqt
ZINC04768954,0,0.8938253012048194,1,0.3814660975487814,0,0.3408157276995305,0,0.1247410032715376,0,0.43521203243116724,0,HIV1PR_protein_receptor.pdbqt
ZINC04768955,0,0.8115358258430547,1,0.4442488262910798,0,0.3708920187793427,0,0.2773794377802012,0,0.4760140271734196,0,ADRB2_protein_receptor.pdbqt
ZINC04768957,0,0.9026662204373048,1,0.3279739712786523,0,0.2663111019055509,0,0.0727330557483229,0,0.39242108734245773,0,HIV1PR_protein_receptor.pdbqt
ZINC04768958,0,0.8771921017402946,1,0.431631455399061,0,0.2058807899892794,0,0.1140267175572519,0,0.40718276617147176,0,HIV1PR_protein_receptor.pdbqt
ZINC04768969,0,0.853853509275196,1,0.4096244131455397,0,0.0756849568739429,0,0.0930010299285108,0,0.35804097730579737,0,HIV1PR_protein_receptor.pdbqt
ZINC04769109,0,0.2792192579843182,0,0.2325544684377749,0,0.0522100428846629,0,0.0380407124681933,0,0.15050612044373732,0,JNK2_protein_receptor.pdbqt
ZINC04769353,0,0.7489943902594505,1,0.4326718390189042,0,0.2323123681945049,0,0.1068565976008724,0,0.380208798768433,0,ACE_protein_receptor.pdbqt
ZINC04770021,0,0.6034662459361257,1,0.3519328538853463,0,0.020203011639096,0,0.0419483824063976,0,0.25438762346674143,0,ACE_protein_receptor.pdbqt
ZINC04770513,0,0.2620983935742971,0,0.4145668924684508,0,0.0752675918806072,0,0.0645038167938931,0,0.20410917367931203,0,MDM2_protein_receptor.pdbqt
ZINC04770551,0,0.6176204819277107,1,0.4765803152246816,0,0.2472331225773001,0,0.2689052465770024,0,0.4025847915766737,0,PNP_protein_receptor.pdbqt
ZINC04771647,0,0.5514247466054696,1,0.395587621473522,0,0.2195275540791758,0,0.226176844783715,0,0.34817919173547063,0,PNP_protein_receptor.pdbqt
ZINC04772035,0,0.8155837636259324,1,0.4135856807511737,0,0.0313509772679595,0,0.0339694656488549,0,0.3236224718234801,0,HIV1PR_protein_receptor.pdbqt
ZINC04772279,0,0.8866760693567923,1,0.5099765258215961,1,0.0865047387166602,0,0.1568884042166484,0,0.41001143452792427,0,HIV1PR_protein_receptor.pdbqt
ZINC04773114,0,0.8008629757123733,1,0.4369193666119212,0,0.0777311130077058,0,0.0682888040712468,0,0.34595056485081177,0,Thrombin_protein_receptor.pdbqt
ZINC04773670,0,0.5035722254095747,1,0.4182637772946403,0,0.1346777331807531,0,0.1639721919302071,0,0.3051214819537938,0,ACHE_protein_receptor.pdbqt
ZINC04773695,0,0.8590202078153882,1,0.5228873239436619,1,0.3537867160226314,0,0.1909563189143342,0,0.4816626416740039,0,HIV1PR_protein_receptor.pdbqt
ZINC04773731,0,0.812959775610378,1,0.4129988262910799,0,0.3834003021978369,0,0.2661532170119957,0,0.4688780302778226,0,HDAC2_protein_receptor.pdbqt
ZINC04774015,0,0.7670634920634922,1,0.4897714178894079,0,0.1800116016056899,0,0.1311386768447837,0,0.39199629710084344,0,ACHE_protein_receptor.pdbqt
ZINC04774218,0,0.7819484286351757,1,0.2775496393244447,0,0.0433975786780441,0,0.0335877862595419,0,0.2841208582243016,0,CATL_protein_receptor.pdbqt
ZINC04774542,0,0.8139247466054695,1,0.385856807511737,0,0.6552898643668169,1,0.3001726644856416,0,0.5388110207424163,1,ACHE_protein_receptor.pdbqt
ZINC04776547,0,0.254319659590744,0,0.2097743236677033,0,0.0232669828717425,0,0.010278080697928,0,0.12440976170702944,0,P38-alpha_protein_receptor.pdbqt
ZINC04776775,0,0.3102162618728884,0,0.2454939725042951,0,0.0140404924705589,0,0.0165667030170846,0,0.14657935746620676,0,HDAC2_protein_receptor.pdbqt
ZINC04778008,0,0.1360075221521004,0,0.4733705197351659,0,0.0430213985312253,0,0.066400096934448,0,0.17969988433823492,0,JNK2_protein_receptor.pdbqt
ZINC04784904,0,0.6172778415248296,1,0.2748819356659689,0,0.0966262141120588,0,0.0692430025445292,0,0.26450724846184664,0,HDAC2_protein_receptor.pdbqt
ZINC04787820,0,0.4994557595461209,0,0.4126987109250518,0,0.2834154318494534,0,0.2011389797649339,0,0.34917722052139,0,PI3Kg_protein_receptor.pdbqt
ZINC04787992,0,0.2530550774526678,0,0.1307592694640841,0,0.0163252913067587,0,0.0022264631043256,0,0.10059152533195904,0,DHFR_protein_receptor.pdbqt
ZINC04788055,0,0.7193966341556703,1,0.1913458595910107,0,0.0106840489948174,0,0.0057251908396946,0,0.23178793339529827,0,Thrombin_protein_receptor.pdbqt
ZINC04788095,0,0.6930324472493147,1,0.3739945789976149,0,0.0589895648476451,0,0.0402490003635041,0,0.29156639786451966,0,JAK3_protein_receptor.pdbqt
ZINC04788304,0,0.8749800066065129,1,0.3582746478873238,0,0.0335416142483512,0,0.0326972010178117,0,0.3248733674399999,0,HIV1PR_protein_receptor.pdbqt
ZINC04788700,0,0.5708397080385033,1,0.4432218309859155,0,0.0853583223556028,0,0.0810114503816794,0,0.2951078279404252,0,PI3Kg_protein_receptor.pdbqt
ZINC04791962,0,0.7919057181105377,1,0.3615362044059227,0,0.0122662399055235,0,0.0258905852417302,0,0.29789968691592855,0,HIV1PR_protein_receptor.pdbqt
ZINC04792989,0,0.6475800025498818,1,0.4079241828292418,0,0.0277449839143298,0,0.0899672846237732,0,0.2933041134793066,0,PNP_protein_receptor.pdbqt
ZINC04794770,0,0.5379621661248167,1,0.4702665901777708,0,0.0622625400521355,0,0.0791257724463831,0,0.28740426720027656,0,Thrombin_protein_receptor.pdbqt
ZINC04795625,0,0.4536742206922928,0,0.4020751780057652,0,0.1716671128146593,0,0.0975190839694656,0,0.28123389887054573,0,ACHE_protein_receptor.pdbqt
ZINC04797649,0,0.7701663798049342,1,0.6116490610328638,1,0.1629024948351287,0,0.151358596873864,0,0.4240191331366977,0,ERBB2_protein_receptor.pdbqt
ZINC04803627,0,0.9141183782750048,1,0.4124803432243948,0,0.0832125103562551,0,0.1264812795347146,0,0.3840731278475923,0,HIV1PR_protein_receptor.pdbqt
ZINC04803633,0,0.9253219226110792,1,0.3813086854460094,0,0.1468645709598958,0,0.0678344238458742,0,0.3803324007157146,0,HIV1PR_protein_receptor.pdbqt
ZINC04804605,0,0.2618872314655446,0,0.2563992347514449,0,0.0377189357802825,0,0.0186704834605597,0,0.14366897136445794,0,P38-alpha_protein_receptor.pdbqt
ZINC04804796,0,0.5963504812902404,1,0.4218016431924883,0,0.0083962723752293,0,0.0427683321767291,0,0.26732918225867175,0,HDAC2_protein_receptor.pdbqt
ZINC04812544,0,0.7104106903805699,1,0.3764671361502348,0,0.043116453671288,0,0.0499999999999999,0,0.29499857005052316,0,ACE_protein_receptor.pdbqt
ZINC04813389,0,0.6868330464716009,1,0.3670314175688204,0,0.0501078644698968,0,0.0425572519083969,0,0.2866323951046788,0,ACE_protein_receptor.pdbqt
ZINC04814847,0,0.2282032893478675,0,0.2560957094229834,0,0.0178758339452275,0,0.0298527808069792,0,0.1330069033807644,0,P38-alpha_protein_receptor.pdbqt
ZINC04817944,0,0.6892155925288457,1,0.5236418511066397,1,0.2933627563601569,0,0.2517584514721919,0,0.43949466286695854,0,PPARG_protein_receptor.pdbqt
ZINC04818461,0,0.4819412570918594,0,0.4279636150234741,0,0.099904464575283,0,0.1257997091966557,0,0.283902261471818,0,PI3Kg_protein_receptor.pdbqt
ZINC04823173,0,0.3696683559635367,0,0.3488963057625029,0,0.0750064051372887,0,0.0998954925481643,0,0.22336663985287314,0,JAK3_protein_receptor.pdbqt
ZINC04823442,0,0.6697552113214765,1,0.4157863849765257,0,0.1792715299496414,0,0.1487913486005088,0,0.35340111871203816,0,ACHE_protein_receptor.pdbqt
ZINC04823504,0,0.7595542342530293,1,0.5085093896713613,1,0.2154647512854454,0,0.1937477280988731,0,0.4193190258271773,0,PPARG_protein_receptor.pdbqt
ZINC04823593,0,0.6053133167590998,1,0.5830814125091082,1,0.1683964850734382,0,0.1760314431115957,0,0.3832056643633105,0,HSP90_protein_receptor.pdbqt
ZINC04827798,0,0.2948364888123924,0,0.2963759234571056,0,0.0188340693175374,0,0.0212468193384223,0,0.15782332523136441,0,JNK2_protein_receptor.pdbqt
ZINC04830710,0,0.7198938611589213,1,0.5616618097011823,1,0.4947244558701579,0,0.5174981824790985,1,0.57344457730234,1,PNP_protein_receptor.pdbqt
ZINC04831170,0,0.0823795180722891,0,0.1832236569247492,0,0.0099810720706822,0,0.009382951653944,0,0.07124179968041613,0,P38-alpha_protein_receptor.pdbqt
ZINC04831386,0,0.4200540256263146,0,0.3847684937952308,0,0.040801582706582,0,0.0615503453289712,0,0.22679361186427466,0,ADRB2_protein_receptor.pdbqt
ZINC04836814,0,0.6192627653471028,1,0.3827846686484062,0,0.1990219092331768,0,0.1448745910577971,0,0.33648598357162074,0,PI3Kg_protein_receptor.pdbqt
ZINC04837469,0,0.5962660164467392,1,0.3561636356538617,0,0.0738885114231414,0,0.0622773536895674,0,0.27214887930332743,0,TS_protein_receptor.pdbqt
ZINC04840135,0,0.7592951169758397,1,0.5057218309859155,1,0.3452679009716095,0,0.347891675754271,0,0.4895441311719089,0,ERBB2_protein_receptor.pdbqt
ZINC04843970,0,0.3286919684510046,0,0.2528110248496082,0,0.0519724770710342,0,0.0458833151581243,0,0.16983969638244287,0,DHFR_protein_receptor.pdbqt
ZINC04844041,0,0.5748533817810928,1,0.4224052367051409,0,0.1063567721696438,0,0.144009754028838,0,0.31190628617117894,0,DHFR_protein_receptor.pdbqt
ZINC04847758,0,0.6246964046662841,1,0.4495305164319249,0,0.1645333860158913,0,0.0951623652005331,0,0.33348066807865834,0,DHFR_protein_receptor.pdbqt
ZINC04848015,0,0.7523076432714986,1,0.2515887393011682,0,0.0252159366573869,0,0.0385496183206106,0,0.2669154843876661,0,CATL_protein_receptor.pdbqt
ZINC04848793,0,0.6235768470708231,1,0.5035211267605634,1,0.1489878287769462,0,0.1836493341264333,0,0.3649337841836915,0,PI3Kg_protein_receptor.pdbqt
ZINC04848859,0,0.5649335436986039,1,0.4509254243409175,0,0.04782562308444,0,0.086223191566703,0,0.28747694567266613,0,PI3Kg_protein_receptor.pdbqt
ZINC04855433,0,0.5064615605278258,1,0.3380280121861079,0,0.0918788695528345,0,0.0842239185750636,0,0.2551480902104579,0,JAK3_protein_receptor.pdbqt
ZINC04857113,0,0.1872450117932046,0,0.2932314146532525,0,0.0594079878822688,0,0.0328971283169756,0,0.14319538566142537,0,JAK3_protein_receptor.pdbqt
ZINC04858453,0,0.5071269203799322,1,0.3363982435084218,0,0.0131217576433059,0,0.0230279898218829,0,0.2199187278383857,0,JAK3_protein_receptor.pdbqt
ZINC04859460,0,0.6304264677758654,1,0.3625792170397266,0,0.0493346482778963,0,0.0411941112322791,0,0.2708836110814419,0,JNK2_protein_receptor.pdbqt
ZINC04859986,0,0.7616202906865559,1,0.4446889671361502,0,0.0725343405843279,0,0.0917620865139949,0,0.34265142123025727,0,PPARG_protein_receptor.pdbqt
ZINC04863180,0,0.2196092450610522,0,0.2662950578886101,0,0.0209399588579081,0,0.0506179571065067,0,0.13936555472851928,0,P38-alpha_protein_receptor.pdbqt
ZINC04865936,0,0.7172460404388117,1,0.5149647887323945,1,0.230639856581573,0,0.2021355870592511,0,0.4162465682030076,0,HDAC2_protein_receptor.pdbqt
ZINC04869353,0,0.4942077835150125,0,0.2935462560344103,0,0.1459440649930251,0,0.0834605597964376,0,0.25428966608472137,0,P38-alpha_protein_receptor.pdbqt
ZINC04869774,0,0.7549268502581756,1,0.4757922535211268,0,0.2205105633802816,0,0.2001272264631043,0,0.41283922340567203,0,HSP90_protein_receptor.pdbqt
ZINC04870661,0,0.6437603951158167,1,0.4527582159624412,0,0.3962734741784037,0,0.3352856537016843,0,0.45701943473958645,0,PI3Kg_protein_receptor.pdbqt
ZINC04870989,0,0.7126745075540257,1,0.5067488262910799,1,0.3118773579190931,0,0.1783078880407124,0,0.42740214495122775,0,ERBB2_protein_receptor.pdbqt
ZINC04871791,0,0.6451034295913816,1,0.3678110328638497,0,0.0569275142835726,0,0.0753271537622682,0,0.286292282625268,0,PNP_protein_receptor.pdbqt
ZINC04872553,0,0.7286487218716136,1,0.5378521126760563,1,0.1587858778353179,0,0.1337028959166364,0,0.38974740207490605,0,ADRB2_protein_receptor.pdbqt
ZINC04873774,0,0.7122808695097848,1,0.4812896989781828,0,0.261443661971831,0,0.1817838967648128,0,0.40919953180615287,0,ERBB2_protein_receptor.pdbqt
ZINC04877106,0,0.5967584624211131,1,0.1956456056305911,0,0.0073300585451777,0,0.0096782988004362,0,0.20235310634932951,0,CATL_protein_receptor.pdbqt
ZINC04878548,0,0.6941105692611718,1,0.514735381988903,1,0.2690126825889871,0,0.2117275536168666,0,0.4223965468639821,0,PI3Kg_protein_receptor.pdbqt
ZINC04878827,0,0.6698825605452112,1,0.4132751732528181,0,0.051915686734624,0,0.0791030534351144,0,0.30354411849194196,0,ACE_protein_receptor.pdbqt
ZINC04885945,0,0.4347803914068975,0,0.3550849068317794,0,0.0718770042209685,0,0.0454198473282442,0,0.22679053744697242,0,P38-alpha_protein_receptor.pdbqt
ZINC04887496,0,0.7958946898705933,1,0.4039025821596244,0,0.2850645539906103,0,0.1526990185387132,0,0.40939021113988533,0,TS_protein_receptor.pdbqt
ZINC04887538,0,0.75834543078519,1,0.326924674893016,0,0.1132031459878641,0,0.0926844783715012,0,0.32278943250939285,0,ACE_protein_receptor.pdbqt
ZINC04889334,0,0.4906554790590935,0,0.3517624697598718,0,0.0513471083620924,0,0.0425436205016357,0,0.23407716942067336,0,P38-alpha_protein_receptor.pdbqt
ZINC04893320,0,0.5290654682220948,1,0.2945253082509265,0,0.0196693124054408,0,0.0212195565249,0,0.21611991135084052,0,PPARG_protein_receptor.pdbqt
ZINC04893730,0,0.638439472174412,1,0.4302226160494979,0,0.0999983927728547,0,0.116312250090876,0,0.32124318277191016,0,ADRB2_protein_receptor.pdbqt
ZINC04893958,0,0.5281785873653342,1,0.3288974243837069,0,0.0497088956912246,0,0.0460514358415121,0,0.23820908582044445,0,HDAC2_protein_receptor.pdbqt
ZINC04896413,0,0.8914818002167401,1,0.351741576912455,0,0.2049955985915492,0,0.033206106870229,0,0.37035627064774335,0,HIV1PR_protein_receptor.pdbqt
ZINC04896772,0,0.4628872633390705,0,0.437701852687698,0,0.0581566744043304,0,0.0682115594329334,0,0.2567393374660081,0,MDM2_protein_receptor.pdbqt
ZINC04896813,0,0.539876171352075,1,0.3984046824808501,0,0.0725925044171405,0,0.1294983642311886,0,0.28509293062031354,0,JNK2_protein_receptor.pdbqt
ZINC04896835,0,0.481148403136355,0,0.1843015409433228,0,0.0157824918695779,0,0.0028625954198473,0,0.17102375784227575,0,CATL_protein_receptor.pdbqt
